,ADANIPORTS.NS,TECHM.NS,BRITANNIA.NS,TCS.NS,SUNPHARMA.NS,INFY.NS,HINDALCO.NS,DRREDDY.NS,HCLTECH.NS,HINDUNILVR.NS,TATASTEEL.NS,NTPC.NS,CIPLA.NS,ITC.NS,BPCL.NS,WIPRO.NS,JSWSTEEL.NS,GAIL.NS,DIVISLAB.NS,ULTRACEMCO.NS,NESTLEIND.NS,ASIANPAINT.NS,EICHERMOT.NS,IOC.NS,GRASIM.NS,BAJAJ-AUTO.NS,HDFC.NS,M&M.NS,UPL.NS,SHREECEM.NS,MARUTI.NS,TITAN.NS,BAJAJFINSV.NS,KOTAKBANK.NS,COALINDIA.NS,BHARTIARTL.NS,HEROMOTOCO.NS,LT.NS,ONGC.NS,SBIN.NS,RELIANCE.NS,BAJFINANCE.NS,AXISBANK.NS,HDFCBANK.NS,TATAMOTORS.NS,ICICIBANK.NS,POWERGRID.NS,INDUSINDBK.NS
1,0.9022612779309139,1.004038143775382,0.9718390516120688,0.9922199116672429,0.9737600837481237,0.9620448304258087,0.9057714975710398,0.968506677150854,0.9793107519003268,0.9454789412496976,0.9852386079716124,0.9657440394107771,0.9496452258650117,0.9577114464369193,1.008370077585674,0.998830668242643,1.0137780034817376,1.0093372634586457,0.971784904233871,0.9579319940410322,0.9736221013746892,0.9952773548630868,0.9925507508384129,1.0312800114393024,0.9490274521056292,0.9435465042320293,0.9332115459343101,0.9467736382143997,0.9661610775413497,0.9797426442328809,0.9086450361108117,0.9884959865547547,1.0083677664973059,0.955792334941131,0.9612334016983141,0.9511002297017703,0.9268814270344439,0.9145982741761943,0.9490680942319162,0.9172519497322712,1.010242797719142,1.0358686474343128,0.9195377146464638,0.9757519867609072,0.8791988342117926,0.9317498015836041,1.0046098857906693,0.9825699141790651
2,0.9073463538505622,0.9823779314661747,0.9820695528907001,0.9969446362525323,0.9789138079079751,0.9784965495252566,0.9647059012492744,0.9592604712041884,0.9628819386950043,0.9449941792782305,0.9795634913213214,0.9881340192847983,0.9448617125765598,0.9721638849959594,0.9961871255973728,0.9636890755247968,0.9760217779884923,1.0264046985381152,0.9563364762078082,0.9918702674246425,0.9646284151828967,0.9921094319898369,0.9853560700941589,1.0385694010274382,0.9903896143629427,0.9505304959730833,0.9546725531708685,0.9356941453407948,0.9793730197359307,0.9866809104293324,0.9327060555659843,0.9819294074735067,0.9917836307292995,0.9936906106847438,0.9568443383610009,0.9827101198802042,0.9498255761595545,0.9342326317874277,0.947277854093091,0.9256910098629025,1.056565847968924,1.0419251711368334,0.9516423768599347,0.988883676399755,0.9553110300186787,0.9370002033471894,1.016317865211465,1.002729595118442
3,0.9278451420866588,0.9722168426149101,0.9910675159483074,0.9906852097719446,0.9845721729095097,0.9775614761318198,0.9152542357226178,0.951997164433743,0.9611414327546894,0.9666843568685478,0.8959155869042627,1.0207352684019353,0.9541234852166055,0.9701385936030847,0.9861541357661684,0.9856347980883514,0.9350937222993309,0.9828071726729581,0.9588671449482571,0.9769488304734804,0.9606969114640979,0.9691889199491741,0.9945745974181551,0.994017797002211,0.9700894291505264,0.9368593546730388,0.9524143809605038,0.9461255768584698,0.9761095326520195,0.9525183423149087,0.9347594822430262,0.9976991133665232,1.0059095580678314,0.9777463793712469,0.9699202327803763,0.9751098585598017,0.9428128700920212,0.9381418217930999,0.9152406751635299,0.9157290190424083,1.0400934445395897,1.0351709907430406,0.9304616674197296,0.985457386213156,0.9480571195808175,0.9222802423187048,1.0258714068373853,0.9764768778401497
4,0.9142176098422218,0.9606742252161338,0.9678515502649337,0.957003635251297,1.0058715364697672,1.0131388686107428,0.9522035262861284,0.9490192699784571,0.9821725700442595,0.987782470859251,0.9175818733827079,1.0197921542575226,0.9333691875500632,1.0020612407206215,0.9820223269045713,0.984507376758976,0.94849747718806,0.9737078405200176,0.9536141380012886,0.9813731765209074,0.9618235689035318,0.9798623238611787,0.9736149922244616,0.9741556479641477,0.9656656342006925,0.9534097570596962,0.9655585688147259,0.9827916852213737,0.9272584523567501,0.9203566423399366,0.9576973279437286,1.0060371023908814,1.025224988322231,0.9794628316184327,0.9676730518425628,0.9577909481413581,0.9594678450162482,0.9352387091177262,0.9395896804429054,0.9264467984408666,1.043257146411769,0.9951860451775604,0.9442767603441266,0.9934870665065293,0.9964471500009466,0.9576142508248194,1.0243727161038307,0.9920017080403268
5,0.9297959308235013,1.0062647068980122,0.9833840274883566,0.9610162017396168,1.0102704617483294,1.0782260633348335,0.97455962767361,0.9743298189803135,1.0046057667404298,1.0085339835416032,0.9553822272464829,1.0388074009410706,0.9636833885469535,1.024709332627565,1.0284410368294106,0.9916340625746959,0.977687914767247,0.9647896911716975,0.9649496413226467,0.9846684773054093,0.9959566422509454,1.0195449639540288,0.9972058456397749,0.9860762358880185,0.9836953524056693,0.9765216290883022,0.9829158479139115,0.9925676206049028,0.9548383884500684,0.9283905460139812,0.995395884909822,0.9931696681606872,1.0113385615486348,0.9890840041037791,0.9762561270069819,0.9578106284172134,0.9672433452524769,0.9405246719102541,0.9852118015899879,0.9355762357270615,1.047767110203861,0.9950215711592372,0.9544288481454261,0.9938932479927511,1.031290934018249,0.9554204285668418,1.0343953641568961,0.990815775256618
6,0.9041010999096735,0.9969356764410973,0.9851289820060379,0.9430680703869531,0.9911225226828815,1.0720398495893602,0.9336801251895319,0.975155262881972,1.0117100410369058,0.9930851691612562,0.9057587539545979,0.977780073970199,0.9787097284168361,1.0007986235419684,1.0320967376672696,0.9771524116719832,0.9340153171190898,0.8999161924477257,0.953438985695827,0.967839715521837,0.9938128182468982,1.005316744276087,0.9419652361504104,0.9548970946964299,0.979864078369522,0.9773974816990876,0.9790531547389817,0.9826376887912145,0.9174990418638262,0.8788207593841638,1.0139035761685153,0.9650862244353897,0.9525594764767813,0.9719464815351743,0.9920584918652265,0.9451895238222303,0.9751371057089282,0.9396145112145255,0.9535106810927677,0.8820292210744072,1.046356372242871,0.9462823940859549,0.9046410175417424,0.9809855964267009,0.9658977837769819,0.915932373999899,0.9819979675055105,0.9730742829537162
7,0.9369792787537876,1.0199093965387902,0.9472476287383275,0.9641374680441044,1.0034515975800975,1.0721796691925598,0.9139922407394185,0.98069244494073,1.0341292593574192,0.9977825835627118,0.9374155815483434,0.9505677950584281,0.9688550112610641,0.9979449517631794,1.0096278461033301,1.018045654019249,0.9718531337197627,0.9191689332186666,0.9708049335280239,0.968571237480832,0.9939205558348951,0.9730503078893171,0.8967695068307356,0.9412960028035656,0.9665652394485819,0.9531454786459437,0.9743876727223123,1.0026234722967269,0.9131561168370108,0.8892687129135356,0.9915270789582709,0.9687002226487579,0.9426263257181869,0.9522723088576702,0.9838581867179237,0.9349212276290004,0.9721008586457471,0.9234678554833937,0.9507759822326393,0.8859520180924572,0.9669551152465196,0.872665014724047,0.8945349982919812,0.9690629125682033,0.9444752933864293,0.931716847488099,0.9643978631517234,0.959807820214505
8,0.9814541880021732,1.010051253773874,0.9295286189331132,0.9794762453211086,1.0072955653389402,1.0854327133803578,0.9503968243956555,0.9973488411870349,1.0348126814789096,0.9887153838450063,0.968462692036656,0.9307851239669421,0.9780848407121703,0.9965111771171334,1.0063460992758997,0.9874270180007871,0.9859301398149841,0.937409007260734,0.9730981583725498,0.9882586104818487,0.9979686401701563,0.9686676184486848,0.9271685114278732,0.9431818181818182,0.9924076220353443,0.9667071701849672,1.0009984151047775,0.9751247789095886,0.9224512187068153,0.9289267148160171,0.9834035845265284,0.9778034539494664,0.9444700121727331,0.9663294974090046,0.9773734370364419,0.9838325631919378,1.0063229969053948,0.9523381489071515,0.9848610545126327,0.9175025203020719,0.9982304503588493,0.9091772738613465,0.9677419209391087,0.9893501094954256,0.9976056166098152,0.9662124036262868,0.9523642518265655,0.9816041743301739
9,0.9530842606649294,1.0050549860863562,0.9223805576930979,1.0003949396734202,0.9949786591481404,1.0349362882896447,0.881355947376871,0.9927878884561203,1.0187560497847152,0.9547282951581733,0.94079464032656,0.9164697827855374,0.9745338053425339,0.9784655355784219,0.9883937693792291,0.9927684965106737,1.0200757132062255,0.9333117556106127,0.9776384332224876,0.9751521996438777,0.9971733537599339,0.9675320792086026,0.9106940852628503,0.9180327891634251,0.9855817704731976,0.9614508775803239,0.9734509490413824,0.9549395903672796,0.9084165838309506,0.9218515606867865,0.9458665776106904,0.9739962686495578,0.9319731542964611,0.9615468344174679,0.9396470386598964,1.0032398067683215,1.0059829603914225,0.9648584860860481,0.9556451211817522,0.8643603741768113,0.93285973958106,0.9278610484950265,0.9530366227434665,0.9605244204524508,0.9386999294312406,0.9369531353973525,0.9422673173381922,0.9329880410465979
10,0.9714661988019239,0.9870622686838826,0.904092995196557,0.9893364716923623,0.9763844771756951,1.0035746238553618,0.9143240407236057,0.9458319374463979,1.0077215715781833,0.9375641892849048,0.9868067885530842,0.9287707508655817,0.9445710752570546,0.9658014103594118,0.9627787483859458,1.010177625805219,1.021824728833173,0.9523145567571328,0.9728723147504768,1.0259821831625318,0.9668278432864207,0.9494602979838634,0.9154814728054399,0.9098530074639101,0.9865832408565038,0.9621155995471548,0.9756749141253868,0.9580580576262643,0.9476853273742318,0.9345125958725268,0.9160713119924381,1.0049750706137615,0.9475858057702196,0.9660137394682902,0.9044406644509618,1.0017813976996202,1.0132714622746628,0.9718415401490375,0.9285575367193435,0.8956898922218158,0.9270475105487077,0.9450533940815219,1.0474910074324286,0.9745177423195999,0.9273214764685606,0.9599147601545372,0.9254462114089381,0.9524536798408533
11,1.0160366552119129,0.9878974393608583,0.9149254673177106,1.0153287827218715,1.0026680684617357,0.9967979433846063,1.0076601030499512,0.9817603438575168,1.0014319100584816,0.9592788312092011,1.0787958717515354,1.0124617424861286,0.9553440284647698,0.9835903139752155,0.9471352305184022,1.0128889394360998,1.0982569801563566,1.0926031675210282,1.004409989887351,1.0363608406337586,0.9731853989283057,0.989422817409191,1.014260402693442,0.9525416364994369,0.98390326961076,0.9985789872203472,1.0075229622337953,1.0184336341677431,1.0226719664982469,1.0124216943648638,0.9605930011594158,1.0349858561454914,0.9928103116390055,1.0110272535172458,0.9400408842635056,0.975826794216499,1.0674492843167542,1.0309599311540603,0.9854203994465117,1.001627797323875,0.9355725134927894,0.9741184106283884,1.1333333170246744,0.9886292997089361,0.9947260830432241,1.0369820643325718,0.9568655662348792,0.9744452410559205
12,0.9958959911411356,0.9944916186961507,0.9411637260698622,1.0118543761408385,1.0284094368382366,1.005079953949976,1.0112359983995416,1.0098612468674606,0.9956669276610741,0.9670967047195371,1.080542418836166,1.024882544516365,0.9823195796923159,0.9809765677328789,0.9791411942523001,0.9998196589181231,1.1173620980892445,1.050817852980494,1.0184560152906963,1.0414031462164814,1.0046633733731145,1.0332823570495677,1.061877833824552,0.948668759391256,0.9839332888817612,1.034401595557094,1.0378158021835464,1.010852334876775,1.035048961774422,1.0320805258222918,0.9634459915686712,1.0604338435513276,1.0505212760109084,1.0203775473305945,0.9808588962837278,0.9908408415223154,1.0368088934928212,1.0282405263390473,1.0244869976344195,1.010773463802443,0.9873137988015656,1.0641626637023045,1.1276795078721775,1.0149145091312066,0.9776601827430548,1.0580471686473245,0.9627217218674418,1.0090090499844748
13,0.9248443223479229,0.9815609517911587,0.9694986800505397,1.0177510464049269,1.0343242211386905,0.9989908968635755,0.988865755889314,1.0197221745841194,0.9973158365642708,0.9474983192645084,1.0823546330053782,1.0636359584185973,0.9706546473519131,0.9964941524994104,0.9718687417120402,1.0194636834063648,1.12287813560235,1.044759940866173,1.068646682872783,1.042767309563231,1.0108496155216744,1.0153746084651154,1.0258028766343716,0.9566265060240964,0.9719107972367785,1.0161276300757371,1.0147007382236557,1.0209977884354664,1.0540873585277186,1.0124098740856446,0.9794672155505628,1.0308077279286032,1.0236639976441646,1.0088230346511189,0.9844584160087791,0.9597171754304106,0.999858990796937,0.9865087758017278,1.0018372535039215,1.0079256462007617,0.9575986958267648,1.051736997280887,1.0569974399401638,0.9998551608351125,0.9517153567747516,1.0373734851549385,1.0169180073805624,1.0131630181630737
14,0.9610301365960712,0.9862918891380056,0.9964697685898143,1.0224112325455148,1.0524224704869676,1.0074470239339466,1.0310650668864292,1.0491619973919546,1.0030882236732883,0.99584933294304,1.0956907305455361,1.0911434493350989,0.974121156555195,1.0310729840372677,0.9812513027252184,1.0086652669043208,1.0667578155185091,1.0658370602218195,1.0650349711542382,1.048535920985602,0.9969647983725858,1.0221336790164417,1.0270353817642168,0.9884672017031717,0.9623147327376402,0.9934381483653986,1.0097655173954354,1.0464045400078752,1.0996116092734496,1.041187690558586,1.01092643517391,0.9945723747384831,1.0118234711372993,1.0009054184921642,1.0283414803958206,0.9412139311515515,0.9803496474407274,0.9627264639202335,1.030942399786935,1.066801074064135,1.012294098622436,1.0242312621345984,1.0465685952237787,1.0131591510748703,0.9764792175515887,1.0392156862745099,1.0672113142367852,1.038344873878379
