,Date,ADANIPORTS.NS,TECHM.NS,BRITANNIA.NS,TCS.NS,SUNPHARMA.NS,INFY.NS,HINDALCO.NS,DRREDDY.NS,HCLTECH.NS,HINDUNILVR.NS,TATASTEEL.NS,NTPC.NS,CIPLA.NS,ITC.NS,BPCL.NS,WIPRO.NS,JSWSTEEL.NS,GAIL.NS,DIVISLAB.NS,ULTRACEMCO.NS,NESTLEIND.NS,ASIANPAINT.NS,EICHERMOT.NS,IOC.NS,GRASIM.NS,BAJAJ-AUTO.NS,HDFC.NS,M&M.NS,UPL.NS,SHREECEM.NS,MARUTI.NS,TITAN.NS,BAJAJFINSV.NS,KOTAKBANK.NS,COALINDIA.NS,BHARTIARTL.NS,HEROMOTOCO.NS,LT.NS,ONGC.NS,SBIN.NS,RELIANCE.NS,BAJFINANCE.NS,AXISBANK.NS,HDFCBANK.NS,TATAMOTORS.NS,ICICIBANK.NS,POWERGRID.NS,INDUSINDBK.NS
1,2016-01-04,-0.03654060411817541,-0.007043231076427197,-0.004631592333121868,-0.019557583124985276,-0.020376653463720258,-0.024129527520397518,-0.050116149187196375,-0.01706562417725117,0.00011826057681997045,0.002856243059181673,-0.0019428810474097751,-0.008339149550423737,-0.014911807706269138,-0.00735519704581856,-0.005145815630281679,0.0022450285894447474,0.017087873314894267,-0.027274473028089233,-0.011071862172136075,-0.026862582162391097,-0.02014046325496471,0.0023301284245681717,0.007141679861519937,-0.01581047272565318,-0.029766080176295732,-0.01385644118752266,-0.03373853048700404,-0.018223265469609288,-0.014873247632591518,-0.02889325323843651,-0.012550149976904275,-0.0018480179071436757,-0.01232488328563822,-0.030647070468750637,-0.011592077374332826,-0.041066612929216165,-0.018126476226578713,-0.02612999174615571,-0.01852310187970655,-0.03166376497467458,-0.01994444859041143,-0.007145107148359426,-0.025893600569190867,-0.01690442013697505,-0.06382551399494667,-0.028737153538153135,-0.00035469446939712324,-0.031245094379031668
2,2016-01-05,-0.008760944651677914,0.010594339178650969,-0.001986816081605764,-0.008757068121893663,0.0017504686083017155,-0.004505430804283341,0.022651699951056037,0.004782362465208511,-0.0037306031886395565,-0.01294723579891312,0.06553698077011497,-0.007354241235095553,-0.007462217026356937,-0.0007662145080229251,0.012484428986898293,-0.0014355039751785328,0.0360975027725923,0.03401188935859602,-0.0019153333546750458,-0.005873517910209644,-0.0013059959384490946,0.02228618042728286,-0.019357029328648925,0.03727508806604167,0.0005046844972861828,0.00762183494200354,-0.006017846635763065,0.0053778283506229355,0.003337784946993265,0.0058602018755698594,-0.0029952593308252818,-0.010585084262100532,-0.006913354893735821,0.003467697085448677,-0.013414909754549047,-0.010304219626269243,-0.007973913236201382,0.0007557105745641409,0.015834926058378596,-0.013456683702448988,0.00984790038892077,-0.00906211377647147,-0.0044578725612833825,-0.007595306327464532,-0.006919456978284077,0.00449236615154665,-0.01285275179972262,0.001123312093419493
3,2016-01-06,-0.015369736632210085,0.0061126287211296666,0.011728571069841473,0.013808434102273292,-0.010738258514448838,-0.004385630980674645,-0.025131514544336365,-0.007977907812203675,-0.001662467273713239,-0.00579543244095801,-0.020441986993599066,-0.005642585661054991,0.017402504880560585,-0.03047344074561715,0.01063514449468664,-0.0032374198361599833,-0.02325792871466137,0.0012123017984892158,-0.009016605095004697,0.0008229173651254931,0.01003357562097075,-0.015948408440766188,0.021058883764780944,0.018364208288520346,-0.0018310450033771272,-0.006756482824046114,-8.266885762357288e-05,-0.018624108295363213,0.018325115897637512,0.029058678968833438,-0.01904407047873154,0.0004312957942947425,-0.0038356876406164453,-0.0058809458273877905,0.006425006536571523,-0.0038729372012535164,-0.014879879596349236,-0.016079705003581125,-0.017935382269391714,-0.004141717304981407,0.026555591033455332,0.018075523154839627,-0.0132620287478989,0.004414143041357247,-0.02309825995094091,-0.02604720905197241,0.0025121571523718236,0.009259338344658715
4,2016-01-07,-0.02737692318528867,-0.027610573889176808,-0.018540370456332254,-0.0043595507690970675,-0.01034440373095549,-0.01749913912204107,-0.04962852228456673,-0.01803609667840414,-0.019623224409111236,-0.02741708190317319,-0.07272037079324618,-0.025780160277770414,-0.022722025226099615,-0.017610529807656598,-0.031229075336590296,-0.009503925295542705,-0.030560508609070034,-0.005654043319423178,-0.00905423268409367,-0.025024477273984165,-0.014183476381891201,-0.015977651996594032,-0.02832883812070178,-0.020852359452057514,-0.02641248640443146,-0.027016271773675365,-0.02499353346183928,-0.023684944042881538,-0.06031442012752401,-0.04220620888331161,-0.048679678219351055,-0.010984409747962049,-0.0059499346213297555,-0.017129895545507333,-0.00458506084619269,0.00046636596773933083,-0.022792840061399252,-0.024927080780964755,-0.04719169618838696,-0.03424350949316309,-0.018529412901300717,-0.00015551695426002313,-0.051085604151126285,-0.010267150700797444,-0.06302742939928371,-0.013487592960965774,-0.010086496649827064,-0.019739079559362067
5,2016-01-08,-0.014802927165122123,0.021976849421839865,-0.015134865192395599,0.011055256796347099,0.013118520832180385,0.01182550029938962,0.0032562711290577873,0.0062973643657951,0.003991765148112745,-0.012760156655206394,0.014696832513879557,0.012259687290030031,-0.0239732655157618,0.01299663158793445,0.021590560216873944,0.010761804558275467,0.014317010958665475,0.0069982658732739966,0.0024372423550752544,0.013959169019383011,-0.0011356769397001987,0.002575919524907846,0.012008170440950301,0.011824296068195185,0.005187373699411549,-0.018102265480803428,-0.004290787057778883,0.0004592446922327053,0.019100055182355104,0.015715231546694373,-0.01253160239160352,0.011415519606384959,0.03735681126533462,0.004975602364231804,-0.016370984286841524,0.004641575806865333,-0.012156522903695299,-0.022889287774966165,0.015540525001763153,-0.002867414645749558,0.01226106581387757,0.03352756233242275,0.010814886723085646,0.005805897337629498,0.028126458465101607,-0.006911364173497856,0.02538107857622249,0.023017745199666435
6,2016-01-11,-0.0309205025946114,-0.028852429172457547,0.005840335315588519,-0.014807112908277985,-0.015098008474553863,-0.0071733178345921205,0.012920076110388326,-0.02665835622253723,-0.016799942385470636,0.0023433957969505917,-0.007719679061355169,0.01458035649978349,-0.019961695206699034,0.00762267070219774,-0.01730122030030473,-0.03357152761149085,-0.02086645571271411,-0.010506301714949838,-0.027096536515861278,0.00795294974432335,-0.029420740146120773,-0.0008579027904083474,-0.00013339740771403248,-0.008767042725672502,0.012894609798732724,-0.006481848293907038,-0.011002037544777963,-0.029994644407682406,-0.0012912237404997381,-0.021836487698183457,0.013585429662160683,-0.008513181085436163,-0.02890814378144888,0.00823816429078769,-0.01616860824819141,-0.00837188057763108,0.006326240510234781,-0.004889438345020072,-0.020411196899755502,-0.022505457527511957,0.024888738317319362,-0.0013153267325798185,0.008424649411710016,-0.0035361550191694213,0.01920038222129851,-0.023117979689436862,0.011232172407033227,-0.01093543953942179
7,2016-01-12,0.013579656705043687,0.0001971146262815888,0.007133711400766624,-0.015055471404229,0.0075140754999757494,-0.005461510278818222,-0.02996970946246116,-0.0028182263838418893,-0.005539839439002819,0.009746023568101394,-0.023723877155374863,0.02510592113107626,0.0022923045879931375,-0.0028516694247621784,0.0023619786349203097,0.021081687860756516,-0.006740634885842818,-0.00939256279710166,0.0007273832581517245,-0.021031561297320027,-0.005389990605584897,-0.0010876785636500911,-0.01004499220552612,-0.006569270236047087,-0.0202054688241995,-0.0068652413740272426,-0.008386037854874358,0.01646447840710523,0.0,-0.02937712907720169,-0.0007960996001091709,0.005347237692213087,0.007229119897068263,-0.012707893656464006,0.00015820173148959742,-0.01806826288146065,-0.015384455037198173,0.004931366441136482,-0.018570464972343867,-0.024276689842874993,-0.005865422627550053,-0.015565620281120315,-0.026966302664200015,-0.011066128761418017,-0.01454167715603192,-0.011342005279124594,-0.003496507058729314,-0.02540677199840483
8,2016-01-13,-0.030165954459239495,-0.005830884083097286,-0.0119753716979242,-0.02078121066044364,0.010664182050744674,0.03136176929353353,0.014445405583068503,-0.011110860097250643,0.019982988261150122,0.015795042522732325,0.0034536267559575552,-0.006566968446697583,-0.004589775632019872,0.0019020162209553106,0.006436522054334929,-0.004381927544117623,-0.009025561152829892,-0.008089336776259134,-0.014510013270056847,0.005341432256210851,0.01120563862879427,-0.004995889216777004,-0.00024028138288633308,-0.001819808923199516,-0.006401667325272878,0.010755124620976117,0.013623878607212115,0.019397766684612086,-0.03301735845820377,-0.005289435228403452,0.00519845801393965,0.008753785636512261,0.015184236546147473,-0.004126966050881935,0.00410544653066043,-0.02179354011101937,0.0026311011671004956,-0.019179037948896763,0.008320823875217351,0.007494414521692807,0.02959272200679736,-0.021316677588652813,0.0014763932061681844,0.012529301957560128,0.026683089509452824,0.01154869906763988,0.0010501936879052697,0.025033096013621515
9,2016-01-14,-0.010480418621061914,0.01875451440208297,-0.002619376093256442,-0.000175472726975052,-0.0059806909936533864,0.04476471526953734,-0.026421617299719685,0.00828466886141557,0.0029602210674315415,-0.006626530272067533,-0.0323506836739265,-0.007305671183035776,0.009239958331002359,0.004739345363896568,0.014956258575723747,-0.0022911655503726892,-0.0002491246345719046,-0.014855202589388057,0.0027625600099681256,-0.021672255449009054,0.020689214840972237,0.023721965033194594,-0.004387564741214963,-0.008689783206840478,-0.007913878428656434,-0.0030641487789445916,-0.007176786061369135,-0.013786982526068994,-0.031004652559376223,-0.033514967272277645,-0.010070932357686902,-0.02385712717210688,-0.01958726205602857,-0.007354919487692245,0.0042456424884369515,0.00048691332591304883,-0.014721529231433762,-0.01929100019793767,0.00022167906499145326,-0.024437497135461703,-0.014215765394721837,-0.00032080023159009366,-0.04039180885942965,-0.00985838999313214,-0.028656901567383784,-0.01578114596688536,-0.0003498708204981433,-0.020935289432548496
10,2016-01-15,-0.04282686969002418,0.012662656015339764,-0.013361999108904421,-0.007797546326120503,-0.006016674975393836,0.006071578632449413,-0.03959553272748425,0.007144197161457333,0.0110385815917435,-0.028196780682585857,-0.038641671250506306,-0.04828414547732992,-0.008500970538185078,-0.010614058050414394,0.0251388617512401,-0.003949706596550705,-0.03138066501669883,-0.06261023561854467,-0.00956323930263158,-0.0032793538087645775,-0.0032905243993226006,-0.011477834172540446,-0.044980673648340304,-0.020305793460128837,0.00128499230145657,-0.017205756854000866,-0.008228360139168164,-0.009595421952233415,-0.0207905085859848,-0.039156297052950505,0.005890952393124338,-0.017268544959445017,-0.022520682041162126,-0.012502921282310798,-0.0003138923641259668,-0.008623047043284853,-0.00402855403930683,-0.02385747223172874,-0.01716549308744085,-0.06180486307014249,0.010913735356791805,-0.016695815809771763,-0.0427600107688408,-0.00726613024999344,-0.03738215727110377,-0.04912031267661185,-0.026602028595513614,0.004949549494971499
