,ADANIPORTS.NS,TECHM.NS,BRITANNIA.NS,TCS.NS,SUNPHARMA.NS,INFY.NS,HINDALCO.NS,DRREDDY.NS,HCLTECH.NS,HINDUNILVR.NS,TATASTEEL.NS,NTPC.NS,CIPLA.NS,ITC.NS,BPCL.NS,WIPRO.NS,JSWSTEEL.NS,GAIL.NS,DIVISLAB.NS,ULTRACEMCO.NS,NESTLEIND.NS,ASIANPAINT.NS,EICHERMOT.NS,IOC.NS,GRASIM.NS,BAJAJ-AUTO.NS,HDFC.NS,M&M.NS,UPL.NS,SHREECEM.NS,MARUTI.NS,TITAN.NS,BAJAJFINSV.NS,KOTAKBANK.NS,COALINDIA.NS,BHARTIARTL.NS,HEROMOTOCO.NS,LT.NS,ONGC.NS,SBIN.NS,RELIANCE.NS,BAJFINANCE.NS,AXISBANK.NS,HDFCBANK.NS,TATAMOTORS.NS,ICICIBANK.NS,POWERGRID.NS,INDUSINDBK.NS
1,-0.09773872206908608,0.00403814377538195,-0.02816094838793116,-0.007780088332757098,-0.026239916251876313,-0.03795516957419136,-0.09422850242896014,-0.03149332284914598,-0.02068924809967322,-0.054521058750302394,-0.01476139202838752,-0.0342559605892229,-0.05035477413498833,-0.04228855356308074,0.008370077585674008,-0.0011693317573569695,0.013778003481737536,0.009337263458645755,-0.02821509576612903,-0.04206800595896778,-0.02637789862531078,-0.004722645136913229,-0.007449249161587021,0.031280011439302445,-0.050972547894370765,-0.05645349576797061,-0.06678845406568992,-0.05322636178560021,-0.03383892245865032,-0.020257355767119074,-0.09135496388918832,-0.011504013445245282,0.008367766497305753,-0.04420766505886903,-0.03876659830168598,-0.04889977029822966,-0.07311857296555618,-0.08540172582380565,-0.05093190576808382,-0.08274805026772877,0.010242797719141862,0.035868647434312756,-0.08046228535353621,-0.024248013239092786,-0.12080116578820739,-0.06825019841639592,0.004609885790669326,-0.017430085820934863
2,-0.09265364614943782,-0.01762206853382535,-0.017930447109299863,-0.0030553637474677727,-0.02108619209202492,-0.021503450474743436,-0.03529409875072562,-0.04073952879581152,-0.037118061304995766,-0.0550058207217695,-0.020436508678678675,-0.011865980715201715,-0.05513828742344019,-0.027836115004040592,-0.003812874402627254,-0.036310924475203246,-0.0239782220115077,0.026404698538115307,-0.04366352379219188,-0.008129732575357545,-0.03537158481710336,-0.007890568010163102,-0.014643929905841064,0.038569401027438215,-0.009610385637057284,-0.049469504026916765,-0.04532744682913145,-0.06430585465920523,-0.020626980264069325,-0.013319089570667644,-0.06729394443401575,-0.018070592526493366,-0.008216369270700434,-0.00630938931525615,-0.04315566163899906,-0.01728988011979579,-0.05017442384044543,-0.06576736821257234,-0.05272214590690908,-0.07430899013709749,0.05656584796892399,0.04192517113683343,-0.048357623140065316,-0.011116323600245,-0.04468896998132133,-0.06299979665281068,0.016317865211464954,0.0027295951184419793
3,-0.07215485791334118,-0.027783157385089834,-0.008932484051692604,-0.009314790228055416,-0.015427827090490318,-0.022438523868180207,-0.08474576427738226,-0.04800283556625695,-0.03885856724531057,-0.03331564313145221,-0.1040844130957374,0.020735268401935385,-0.045876514783394474,-0.029861406396915216,-0.013845864233831617,-0.014365201911648542,-0.06490627770066919,-0.017192827327041856,-0.04113285505174292,-0.023051169526519682,-0.039303088535902135,-0.03081108005082592,-0.005425402581844852,-0.005982202997788991,-0.029910570849473565,-0.0631406453269612,-0.047585619039496214,-0.05387442314153024,-0.023890467347980508,-0.047481657685091314,-0.06524051775697377,-0.0023008866334767904,0.005909558067831449,-0.02225362062875309,-0.030079767219623722,-0.024890141440198348,-0.057187129907978806,-0.06185817820690009,-0.08475932483647006,-0.08427098095759172,0.040093444539589754,0.035170990743040746,-0.06953833258027042,-0.014542613786843933,-0.0519428804191825,-0.07771975768129523,0.025871406837385275,-0.023523122159850307
4,-0.08578239015777818,-0.03932577478386626,-0.0321484497350663,-0.04299636474870308,0.005871536469767309,0.013138868610742696,-0.04779647371387167,-0.05098073002154288,-0.017827429955740444,-0.012217529140749079,-0.08241812661729209,0.019792154257522655,-0.06663081244993685,0.002061240720621436,-0.017977673095428696,-0.015492623241023974,-0.05150252281194005,-0.026292159479982466,-0.046385861998711454,-0.01862682347909265,-0.038176431096468226,-0.020137676138821375,-0.026385007775538462,-0.025844352035852385,-0.034334365799307515,-0.04659024294030376,-0.03444143118527412,-0.01720831477862629,-0.07274154764324994,-0.07964335766006334,-0.04230267205627134,0.006037102390881346,0.02522498832223111,-0.020537168381567245,-0.0323269481574372,-0.042209051858641856,-0.04053215498375189,-0.06476129088227382,-0.0604103195570946,-0.0735532015591334,0.043257146411769115,-0.004813954822439632,-0.0557232396558734,-0.006512933493470732,-0.003552849999053363,-0.04238574917518054,0.024372716103830645,-0.007998291959673144
5,-0.07020406917649873,0.006264706898012266,-0.01661597251164336,-0.03898379826038324,0.010270461748329417,0.07822606333483346,-0.02544037232638997,-0.02567018101968654,0.004605766740429795,0.00853398354160317,-0.04461777275351712,0.03880740094107058,-0.036316611453046495,0.024709332627564893,0.02844103682941052,-0.00836593742530413,-0.022312085232752972,-0.035210308828302415,-0.035050358677353295,-0.015331522694590661,-0.004043357749054645,0.01954496395402874,-0.0027941543602250686,-0.01392376411198146,-0.016304647594330708,-0.02347837091169784,-0.017084152086088527,-0.007432379395097207,-0.04516161154993158,-0.07160945398601876,-0.004604115090177983,-0.006830331839312816,0.011338561548634857,-0.010915995896220913,-0.023743872993018077,-0.04218937158278659,-0.03275665474752309,-0.05947532808974593,-0.014788198410012113,-0.06442376427293856,0.04776711020386111,-0.004978428840762844,-0.045571151854573916,-0.006106752007248864,0.0312909340182489,-0.044579571433158126,0.03439536415689615,-0.009184224743381956
6,-0.09589890009032657,-0.0030643235589027087,-0.014871017993962055,-0.0569319296130469,-0.008877477317118573,0.07203984958936022,-0.06631987481046808,-0.02484473711802801,0.011710041036905667,-0.006914830838743733,-0.09424124604540206,-0.022219926029801055,-0.02129027158316385,0.0007986235419683824,0.032096737667269726,-0.022847588328016838,-0.06598468288091017,-0.10008380755227432,-0.04656101430417305,-0.032160284478162944,-0.00618718175310187,0.005316744276087157,-0.05803476384958959,-0.04510290530357012,-0.02013592163047799,-0.02260251830091244,-0.020946845261018317,-0.017362311208785477,-0.08250095813617371,-0.12117924061583617,0.013903576168515333,-0.034913775564610276,-0.047440523523218654,-0.028053518464825712,-0.007941508134773454,-0.054810476177769664,-0.024862894291071847,-0.06038548878547444,-0.04648931890723229,-0.11797077892559282,0.04635637224287107,-0.05371760591404506,-0.09535898245825761,-0.019014403573299088,-0.03410221622301816,-0.08406762600010097,-0.018002032494489492,-0.026925717046283798
7,-0.06302072124621244,0.019909396538790296,-0.05275237126167253,-0.03586253195589562,0.003451597580097475,0.07217966919255983,-0.08600775926058142,-0.01930755505927,0.03412925935741919,-0.002217416437288266,-0.0625844184516566,-0.04943220494157189,-0.031144988738935907,-0.0020550482368206,0.009627846103330092,0.01804565401924898,-0.028146866280237364,-0.08083106678133345,-0.029195066471976106,-0.031428762519168055,-0.006079444165104904,-0.02694969211068286,-0.10323049316926435,-0.05870399719643433,-0.03343476055141811,-0.04685452135405634,-0.025612327277687644,0.0026234722967268336,-0.08684388316298922,-0.11073128708646444,-0.008472921041729168,-0.03129977735124217,-0.05737367428181307,-0.04772769114232979,-0.016141813282076298,-0.06507877237099961,-0.027899141354252834,-0.07653214451660625,-0.049224017767360725,-0.1140479819075428,-0.0330448847534804,-0.12733498527595302,-0.10546500170801876,-0.030937087431796694,-0.055524706613570715,-0.06828315251190102,-0.035602136848276615,-0.04019217978549506
8,-0.01854581199782678,0.010051253773873885,-0.07047138106688675,-0.020523754678891497,0.007295565338940065,0.08543271338035784,-0.049603175604344435,-0.002651158812965022,0.034812681478909625,-0.011284616154993703,-0.031537307963343926,-0.06921487603305786,-0.021915159287829694,-0.003488822882866548,0.006346099275899603,-0.012572981999212886,-0.014069860185015833,-0.062590992739266,-0.026901841627450254,-0.011741389518151332,-0.002031359829843657,-0.03133238155131519,-0.07283148857212686,-0.056818181818181816,-0.007592377964655774,-0.03329282981503277,0.000998415104777418,-0.024875221090411456,-0.07754878129318463,-0.07107328518398298,-0.01659641547347154,-0.022196546050533558,-0.055529987827266925,-0.033670502590995306,-0.02262656296355815,-0.016167436808062232,0.006322996905394813,-0.04766185109284844,-0.01513894548736727,-0.08249747969792813,-0.0017695496411507616,-0.09082272613865346,-0.032258079060891245,-0.010649890504574416,-0.002394383390184859,-0.03378759637371317,-0.047635748173434564,-0.01839582566982617
9,-0.04691573933507063,0.0050549860863561835,-0.07761944230690204,0.00039493967342013153,-0.005021340851859565,0.034936288289644644,-0.11864405262312899,-0.007212111543879653,0.018756049784715186,-0.04527170484182678,-0.05920535967344004,-0.08353021721446265,-0.025466194657466083,-0.021534464421578088,-0.011606230620770958,-0.007231503489326356,0.020075713206225407,-0.0666882443893872,-0.02236156677751245,-0.024847800356122336,-0.0028266462400661084,-0.032467920791397355,-0.08930591473714966,-0.0819672108365749,-0.01441822952680239,-0.03854912241967606,-0.026549050958617575,-0.04506040963272037,-0.09158341616904941,-0.0781484393132135,-0.05413342238930964,-0.026003731350442247,-0.06802684570353887,-0.038453165582532124,-0.06035296134010356,0.003239806768321559,0.005982960391422459,-0.03514151391395194,-0.04435487881824783,-0.13563962582318864,-0.06714026041893995,-0.07213895150497357,-0.046963377256533594,-0.03947557954754918,-0.06130007056875943,-0.06304686460264755,-0.057732682661807776,-0.06701195895340212
10,-0.02853380119807616,-0.012937731316117461,-0.09590700480344304,-0.01066352830763775,-0.02361552282430492,0.003574623855361871,-0.08567595927639428,-0.054168062553602056,0.0077215715781834065,-0.06243581071509519,-0.013193211446915761,-0.07122924913441826,-0.05542892474294541,-0.034198589640588195,-0.03722125161405416,0.010177625805219073,0.021824728833172907,-0.047685443242867186,-0.027127685249523203,0.02598218316253187,-0.03317215671357931,-0.0505397020161365,-0.08451852719456016,-0.09014699253608999,-0.013416759143496207,-0.03788440045284524,-0.02432508587461327,-0.041941942373735726,-0.05231467262576814,-0.06548740412747318,-0.08392868800756194,0.004975070613761436,-0.052414194229780435,-0.03398626053170982,-0.0955593355490382,0.0017813976996200482,0.01327146227466283,-0.028158459850962585,-0.07144246328065654,-0.10431010777818414,-0.07295248945129224,-0.05494660591847816,0.047491007432428685,-0.025482257680400095,-0.07267852353143948,-0.04008523984546273,-0.07455378859106192,-0.04754632015914667
